facility_id,group_id,fold,latitude,longitude,operation_status,state
56748,iowa_cafo_group_0255,4,42.10479,-94.97737,Active,IA
56749,iowa_cafo_group_0256,4,43.15009,-94.66218,Active,IA
56750,iowa_cafo_group_0161,3,42.02658,-94.78499,Active,IA
56751,iowa_cafo_group_0006,0,43.34481,-96.28583,Active,IA
56752,iowa_cafo_group_0006,0,43.2512,-96.21704,Active,IA
56755,iowa_cafo_group_0257,0,40.9661,-93.86417,Active,IA
56756,iowa_cafo_group_0258,2,40.70216,-92.61363,Active,IA
56757,iowa_cafo_group_0159,1,41.9848,-90.2537,Active,IA
56759,iowa_cafo_group_0171,2,42.3489,-95.85487,Active,IA
56760,iowa_cafo_group_0006,0,43.25814,-96.40793,Active,IA
56762,iowa_cafo_group_0259,2,43.23501,-96.55123,Active,IA
56763,iowa_cafo_group_0260,2,41.7058,-95.45931,Active,IA
56764,iowa_cafo_group_0006,0,43.40459,-96.33516,Active,IA
56766,iowa_cafo_group_0261,3,43.45241,-94.87775,Active,IA
56768,iowa_cafo_group_0262,4,42.72071,-93.16982,Active,IA
56770,iowa_cafo_group_0262,4,42.7222,-93.20171,Active,IA
56772,iowa_cafo_group_0263,1,42.70243,-93.15647,Active,IA
56773,iowa_cafo_group_0264,1,42.53367,-96.20974,Active,IA
56774,iowa_cafo_group_0265,1,42.73903,-93.16921,Active,IA
56775,iowa_cafo_group_0266,4,41.21142,-95.3262,Active,IA
56776,iowa_cafo_group_0006,0,42.86714,-96.15737,Active,IA
56778,iowa_cafo_group_0267,4,41.25985,-95.55896,Active,IA
56779,iowa_cafo_group_0268,2,40.78532,-95.10756,Active,IA
56780,iowa_cafo_group_0006,0,43.31247,-96.17591,Active,IA
56781,iowa_cafo_group_0080,2,41.96747,-94.9591,Active,IA
56782,iowa_cafo_group_0269,1,42.07679,-94.93834,Active,IA
56783,iowa_cafo_group_0006,0,43.49839,-96.3841,Active,IA
56788,iowa_cafo_group_0270,4,42.97262,-92.41647,Active,IA
56789,iowa_cafo_group_0270,4,42.96576,-92.43199,Active,IA
56790,iowa_cafo_group_0025,2,41.54366,-94.93703,Active,IA
56791,iowa_cafo_group_0006,0,43.02694,-96.44515,Active,IA
56792,iowa_cafo_group_0006,0,43.04329,-96.44927,Active,IA
56793,iowa_cafo_group_0061,1,42.79692,-95.80159,Active,IA
56794,iowa_cafo_group_0271,2,40.70567,-93.46407,Active,IA
56795,iowa_cafo_group_0272,4,41.3362,-95.69332,Active,IA
56796,iowa_cafo_group_0273,2,42.03243,-90.54783,Active,IA
56797,iowa_cafo_group_0274,4,42.21064,-91.26291,Active,IA
56798,iowa_cafo_group_0275,2,41.9763,-91.26787,Active,IA
56799,iowa_cafo_group_0276,2,43.43102,-94.91925,Active,IA
56800,iowa_cafo_group_0239,4,42.12228,-95.07175,Active,IA
56801,iowa_cafo_group_0239,4,42.12227,-95.07473,Active,IA
56802,iowa_cafo_group_0277,2,41.53126,-95.00449,Active,IA
56803,iowa_cafo_group_0250,3,43.35173,-94.7093,Active,IA
56804,iowa_cafo_group_0278,2,43.48995,-94.34681,Active,IA
56806,iowa_cafo_group_0080,2,42.01537,-94.9254,Active,IA
56808,iowa_cafo_group_0279,2,42.68052,-94.54057,Active,IA
56809,iowa_cafo_group_0027,1,41.87403,-94.93397,Active,IA
56810,iowa_cafo_group_0280,1,42.08063,-92.63107,Active,IA
56811,iowa_cafo_group_0280,1,42.08846,-92.62846,Active,IA
56812,iowa_cafo_group_0006,0,43.34002,-96.19486,Active,IA
56813,iowa_cafo_group_0281,1,43.14642,-92.33709,Active,IA
56814,iowa_cafo_group_0282,2,42.0076,-94.20636,Active,IA
56816,iowa_cafo_group_0200,2,43.33825,-95.37706,Active,IA
56817,iowa_cafo_group_0061,1,42.89435,-95.9646,Active,IA
56818,iowa_cafo_group_0061,1,42.82352,-95.75498,Active,IA
56819,iowa_cafo_group_0283,3,42.0643,-94.65251,Active,IA
56820,iowa_cafo_group_0284,2,42.33765,-92.23672,Active,IA
56821,iowa_cafo_group_0284,2,42.33015,-92.24156,Active,IA
56823,iowa_cafo_group_0285,3,42.19603,-91.19113,Active,IA
56826,iowa_cafo_group_0286,4,41.52533,-93.32026,Active,IA
56829,iowa_cafo_group_0068,2,42.36417,-95.20383,Active,IA
56833,iowa_cafo_group_0006,0,43.30185,-96.40418,Active,IA
56834,iowa_cafo_group_0006,0,43.21098,-96.36505,Active,IA
56835,iowa_cafo_group_0255,4,42.10677,-94.96884,Active,IA
56836,iowa_cafo_group_0287,4,42.35481,-91.01236,Active,IA
56837,iowa_cafo_group_0068,2,42.38468,-95.22266,Active,IA
56839,iowa_cafo_group_0288,4,42.20829,-94.72817,Active,IA
56840,iowa_cafo_group_0289,0,43.04684,-93.55804,Active,IA
56841,iowa_cafo_group_0290,1,41.58265,-94.78919,Active,IA
56842,iowa_cafo_group_0291,1,40.94374,-95.08015,Active,IA
56843,iowa_cafo_group_0292,4,41.69768,-95.38262,Active,IA
56844,iowa_cafo_group_0006,0,43.3694,-95.87883,Active,IA
56845,iowa_cafo_group_0293,4,42.66691,-95.82016,Active,IA
56848,iowa_cafo_group_0294,4,41.52521,-95.75724,Active,IA
56849,iowa_cafo_group_0295,3,41.98254,-94.9189,Active,IA
56850,iowa_cafo_group_0056,1,42.34158,-95.15148,Active,IA
56851,iowa_cafo_group_0296,2,43.46906,-94.91315,Active,IA
56852,iowa_cafo_group_0297,3,42.28338,-95.69425,Active,IA
56853,iowa_cafo_group_0298,3,42.20201,-95.77942,Active,IA
56855,iowa_cafo_group_0006,0,43.29897,-96.19591,Active,IA
56856,iowa_cafo_group_0068,2,42.37389,-95.26217,Active,IA
56857,iowa_cafo_group_0006,0,43.34654,-96.2647,Active,IA
56859,iowa_cafo_group_0006,0,43.04194,-96.14708,Active,IA
56862,iowa_cafo_group_0006,0,42.92529,-96.20006,Active,IA
56863,iowa_cafo_group_0101,3,42.81371,-95.9535,Active,IA
56865,iowa_cafo_group_0006,0,43.25934,-96.37366,Active,IA
56866,iowa_cafo_group_0299,3,41.60137,-95.43064,Active,IA
56868,iowa_cafo_group_0006,0,43.47883,-95.91531,Active,IA
56871,iowa_cafo_group_0300,3,41.50071,-92.87052,Active,IA
56872,iowa_cafo_group_0300,3,41.50871,-92.88141,Active,IA
56875,iowa_cafo_group_0301,1,41.35011,-95.01876,Active,IA
56876,iowa_cafo_group_0302,4,41.43548,-94.79153,Active,IA
56877,iowa_cafo_group_0303,2,42.0983,-91.84229,Active,IA
56878,iowa_cafo_group_0250,3,43.34475,-94.68831,Active,IA
56882,iowa_cafo_group_0304,4,43.49313,-92.02839,Active,IA
56883,iowa_cafo_group_0200,2,43.35826,-95.34395,Active,IA
56884,iowa_cafo_group_0140,2,42.80647,-96.45166,Active,IA
56885,iowa_cafo_group_0305,3,42.83492,-96.51252,Active,IA
56886,iowa_cafo_group_0006,0,43.11195,-96.37348,Active,IA
56888,iowa_cafo_group_0016,2,42.44373,-94.84264,Active,IA
56889,iowa_cafo_group_0306,1,40.94848,-93.00437,Active,IA
56890,iowa_cafo_group_0307,4,41.55872,-95.38153,Active,IA
56891,iowa_cafo_group_0308,4,42.45829,-94.80817,Active,IA
56892,iowa_cafo_group_0309,2,40.9455,-94.31766,Active,IA
56893,iowa_cafo_group_0306,1,40.94232,-93.01882,Active,IA
56894,iowa_cafo_group_0006,0,43.48993,-96.35236,Active,IA
56895,iowa_cafo_group_0006,0,43.45548,-96.32803,Active,IA
56896,iowa_cafo_group_0310,4,43.04864,-91.63394,Active,IA
56897,iowa_cafo_group_0311,0,41.46171,-93.48235,Active,IA
56898,iowa_cafo_group_0006,0,42.86554,-96.26697,Active,IA
56899,iowa_cafo_group_0312,4,40.67833,-93.76052,Active,IA
56900,iowa_cafo_group_0313,1,42.62896,-96.39,Active,IA
56902,iowa_cafo_group_0314,0,40.65079,-94.19903,Active,IA
56903,iowa_cafo_group_0261,3,43.4604,-94.85603,Active,IA
56904,iowa_cafo_group_0315,3,41.95924,-93.26949,Active,IA
56905,iowa_cafo_group_0316,1,40.98345,-95.17616,Active,IA
56906,iowa_cafo_group_0006,0,43.26431,-96.45086,Active,IA
56907,iowa_cafo_group_0317,0,42.45002,-96.12426,Active,IA
56909,iowa_cafo_group_0318,1,42.02595,-90.60673,Active,IA
56911,iowa_cafo_group_0319,4,40.75597,-91.65021,Active,IA
56912,iowa_cafo_group_0320,4,42.24534,-93.02901,Active,IA
56913,iowa_cafo_group_0006,0,43.07142,-96.39564,Active,IA
56914,iowa_cafo_group_0321,0,41.45634,-94.60442,Active,IA
56915,iowa_cafo_group_0322,4,42.7172,-91.24671,Active,IA
56916,iowa_cafo_group_0323,4,40.75605,-93.40472,Active,IA
56918,iowa_cafo_group_0324,3,40.65835,-93.28184,Active,IA
56919,iowa_cafo_group_0006,0,43.08131,-96.13622,Active,IA
56920,iowa_cafo_group_0325,2,42.51457,-90.98543,Active,IA
56921,iowa_cafo_group_0326,4,42.07528,-90.64712,Active,IA
56924,iowa_cafo_group_0327,3,42.17998,-94.08976,Active,IA
56925,iowa_cafo_group_0006,0,43.41689,-95.97393,Active,IA
56926,iowa_cafo_group_0328,2,42.15872,-94.64984,Active,IA
56927,iowa_cafo_group_0168,1,42.11867,-95.47734,Active,IA
56928,iowa_cafo_group_0329,4,41.01762,-95.33352,Active,IA
56929,iowa_cafo_group_0330,1,42.42263,-94.95289,Active,IA
56932,iowa_cafo_group_0136,2,42.22987,-91.04791,Active,IA
56933,iowa_cafo_group_0331,4,42.53988,-90.91633,Active,IA
56934,iowa_cafo_group_0332,4,42.38182,-93.67359,Active,IA
56935,iowa_cafo_group_0333,1,42.62676,-95.77956,Active,IA
56936,iowa_cafo_group_0006,0,43.173,-96.35325,Active,IA
56938,iowa_cafo_group_0334,0,42.6229,-92.35585,Active,IA
56939,iowa_cafo_group_0335,1,41.46924,-95.17088,Active,IA
56940,iowa_cafo_group_0336,3,41.7001,-95.65657,Active,IA
56941,iowa_cafo_group_0337,4,41.63016,-95.18104,Active,IA
56942,iowa_cafo_group_0338,4,41.09693,-95.25273,Active,IA
56943,iowa_cafo_group_0306,1,40.95395,-92.99944,Active,IA
56944,iowa_cafo_group_0339,2,43.06796,-92.55551,Active,IA
56945,iowa_cafo_group_0340,3,40.6835,-93.33816,Active,IA
56947,iowa_cafo_group_0341,3,43.1448,-95.33079,Active,IA
56948,iowa_cafo_group_0342,2,42.42655,-92.55541,Active,IA
56950,iowa_cafo_group_0006,0,43.15759,-96.25355,Active,IA
56951,iowa_cafo_group_0343,1,41.10979,-93.82465,Active,IA
56952,iowa_cafo_group_0203,4,42.47439,-95.96846,Active,IA
56953,iowa_cafo_group_0006,0,43.4864,-96.43031,Active,IA
56954,iowa_cafo_group_0344,0,41.38893,-94.9831,Active,IA
56955,iowa_cafo_group_0345,1,40.61227,-93.75151,Active,IA
56956,iowa_cafo_group_0346,2,41.21468,-94.66266,Active,IA
56957,iowa_cafo_group_0347,4,41.99346,-92.04845,Active,IA
56958,iowa_cafo_group_0348,0,42.33642,-91.04297,Active,IA
56959,iowa_cafo_group_0349,1,42.49451,-91.91152,Active,IA
56960,iowa_cafo_group_0350,0,42.32522,-95.40367,Active,IA
56962,iowa_cafo_group_0351,0,41.60191,-93.2821,Active,IA
56963,iowa_cafo_group_0352,4,40.94755,-91.73599,Active,IA
56964,iowa_cafo_group_0006,0,43.24849,-96.44996,Active,IA
56966,iowa_cafo_group_0013,2,42.29584,-90.95311,Active,IA
56967,iowa_cafo_group_0353,1,42.01703,-90.24972,Active,IA
56968,iowa_cafo_group_0354,3,43.28173,-94.29118,Active,IA
56969,iowa_cafo_group_0355,1,42.48096,-95.15308,Active,IA
56971,iowa_cafo_group_0108,3,42.02304,-94.50837,Active,IA
56972,iowa_cafo_group_0173,3,42.11807,-95.18924,Active,IA
56974,iowa_cafo_group_0356,0,42.09482,-91.16837,Active,IA
56975,iowa_cafo_group_0357,3,40.76119,-93.60606,Active,IA
56976,iowa_cafo_group_0006,0,43.30037,-96.39485,Active,IA
56977,iowa_cafo_group_0358,3,40.72181,-91.68043,Active,IA
56979,iowa_cafo_group_0359,4,41.91338,-91.32845,Active,IA
56980,iowa_cafo_group_0360,2,42.17643,-92.54077,Active,IA
56981,iowa_cafo_group_0239,4,42.15326,-95.05528,Active,IA
56982,iowa_cafo_group_0361,0,42.86139,-95.44614,Active,IA
56983,iowa_cafo_group_0362,2,42.2193,-94.37988,Active,IA
56984,iowa_cafo_group_0363,1,41.68884,-93.31966,Active,IA
56985,iowa_cafo_group_0364,3,41.6619,-92.84201,Active,IA
56986,iowa_cafo_group_0365,3,40.82375,-92.35998,Active,IA
56987,iowa_cafo_group_0366,3,41.17235,-95.31725,Active,IA
56988,iowa_cafo_group_0367,4,41.77646,-93.56855,Active,IA
56991,iowa_cafo_group_0368,2,41.92185,-93.79937,Active,IA
56992,iowa_cafo_group_0369,2,40.81304,-94.06365,Active,IA
56993,iowa_cafo_group_0370,0,42.91191,-92.37797,Active,IA
56995,iowa_cafo_group_0371,2,42.04348,-93.16464,Active,IA
56996,iowa_cafo_group_0372,4,41.80806,-91.96378,Active,IA
56999,iowa_cafo_group_0373,1,41.00648,-93.00913,Active,IA
57000,iowa_cafo_group_0374,4,42.10625,-94.7803,Active,IA
57001,iowa_cafo_group_0375,0,41.04248,-92.70075,Active,IA
57003,iowa_cafo_group_0376,0,42.85748,-91.61404,Active,IA
57005,iowa_cafo_group_0377,0,43.03182,-92.29929,Active,IA
57007,iowa_cafo_group_0378,3,40.58357,-95.30483,Active,IA
57010,iowa_cafo_group_0379,1,42.28439,-95.51195,Active,IA
57012,iowa_cafo_group_0380,3,41.08606,-94.40096,Active,IA
57014,iowa_cafo_group_0052,3,42.43032,-95.29828,Active,IA
57015,iowa_cafo_group_0052,3,42.43402,-95.30499,Active,IA
57016,iowa_cafo_group_0056,1,42.32693,-95.14244,Active,IA
57017,iowa_cafo_group_0026,2,42.12028,-94.81628,Active,IA
57019,iowa_cafo_group_0056,1,42.32468,-95.15806,Active,IA
57021,iowa_cafo_group_0006,0,43.13471,-96.2761,Active,IA
57025,iowa_cafo_group_0381,1,41.92089,-95.85883,Active,IA
57026,iowa_cafo_group_0381,1,41.91352,-95.86549,Active,IA
57027,iowa_cafo_group_0382,1,41.14253,-94.56799,Active,IA
57028,iowa_cafo_group_0383,1,42.33317,-90.97062,Active,IA
57029,iowa_cafo_group_0384,4,42.09626,-95.45543,Active,IA
57030,iowa_cafo_group_0385,3,43.36537,-92.56797,Active,IA
57031,iowa_cafo_group_0386,1,40.65866,-94.01629,Active,IA
57032,iowa_cafo_group_0387,3,43.16664,-95.44805,Active,IA
57033,iowa_cafo_group_0388,2,42.54221,-92.97607,Active,IA
57035,iowa_cafo_group_0389,3,43.27449,-96.50218,Active,IA
57036,iowa_cafo_group_0006,0,43.21686,-96.45257,Active,IA
57037,iowa_cafo_group_0390,2,40.87169,-95.65121,Active,IA
57038,iowa_cafo_group_0391,2,41.45047,-92.9293,Active,IA
57039,iowa_cafo_group_0069,3,43.3124,-94.67573,Active,IA
57040,iowa_cafo_group_0392,3,40.88386,-94.59316,Active,IA
57041,iowa_cafo_group_0393,2,41.54102,-91.72162,Active,IA
57042,iowa_cafo_group_0394,2,41.3771,-93.63279,Active,IA
57043,iowa_cafo_group_0395,4,42.15683,-95.22787,Active,IA
57044,iowa_cafo_group_0135,2,42.41533,-95.62082,Active,IA
57045,iowa_cafo_group_0396,1,42.41979,-91.88777,Active,IA
57046,iowa_cafo_group_0397,4,42.15584,-95.5717,Active,IA
57047,iowa_cafo_group_0217,3,41.45306,-91.1609,Active,IA
57051,iowa_cafo_group_0398,3,41.33223,-94.59313,Active,IA
57052,iowa_cafo_group_0399,2,42.95062,-94.43867,Active,IA
57053,iowa_cafo_group_0400,2,42.47241,-94.71789,Active,IA
57054,iowa_cafo_group_0006,0,43.21549,-96.45709,Active,IA
57055,iowa_cafo_group_0113,0,41.53707,-95.78628,Active,IA
57056,iowa_cafo_group_0401,3,41.83907,-92.85952,Active,IA
57057,iowa_cafo_group_0402,0,40.73974,-94.09237,Active,IA
57058,iowa_cafo_group_0293,4,42.67382,-95.79947,Active,IA
57060,iowa_cafo_group_0403,0,40.75246,-93.29946,Active,IA
57061,iowa_cafo_group_0404,2,43.30692,-94.72418,Active,IA
57062,iowa_cafo_group_0168,1,42.15386,-95.53199,Active,IA
57063,iowa_cafo_group_0152,4,42.13308,-95.54226,Active,IA
57064,iowa_cafo_group_0243,3,42.13204,-95.38368,Active,IA
57065,iowa_cafo_group_0061,1,42.79216,-95.68303,Active,IA
57066,iowa_cafo_group_0405,2,43.06867,-95.74863,Active,IA
57067,iowa_cafo_group_0406,1,42.39377,-95.51899,Active,IA
57068,iowa_cafo_group_0217,3,41.44291,-91.16537,Active,IA
57069,iowa_cafo_group_0407,4,42.59366,-94.6428,Active,IA
57070,iowa_cafo_group_0408,3,41.9659,-95.74187,Active,IA
57071,iowa_cafo_group_0006,0,43.31507,-96.36102,Active,IA
57072,iowa_cafo_group_0409,4,41.36562,-95.66339,Active,IA
57073,iowa_cafo_group_0410,0,40.69921,-91.81532,Active,IA
57074,iowa_cafo_group_0203,4,42.46734,-95.98837,Active,IA
57076,iowa_cafo_group_0411,0,41.53541,-95.53199,Active,IA
57077,iowa_cafo_group_0412,3,42.92806,-91.98243,Active,IA
57078,iowa_cafo_group_0413,0,42.80039,-92.43426,Active,IA
57079,iowa_cafo_group_0414,4,42.91198,-95.22963,Active,IA
57080,iowa_cafo_group_0415,0,41.52739,-92.24059,Active,IA
57081,iowa_cafo_group_0416,1,41.2289,-94.52824,Active,IA
57082,iowa_cafo_group_0417,1,42.67984,-91.25044,Active,IA
57083,iowa_cafo_group_0418,3,41.90594,-95.17186,Active,IA
57084,iowa_cafo_group_0419,4,42.92651,-92.45767,Active,IA
57085,iowa_cafo_group_0006,0,43.36102,-96.05876,Active,IA
57086,iowa_cafo_group_0420,4,42.98349,-92.18982,Active,IA
57088,iowa_cafo_group_0421,1,42.25406,-96.08678,Active,IA
57089,iowa_cafo_group_0422,3,41.90314,-93.16266,Active,IA
57090,iowa_cafo_group_0423,0,41.96605,-95.62058,Active,IA
57091,iowa_cafo_group_0115,2,41.25991,-94.55613,Active,IA
57092,iowa_cafo_group_0424,2,41.88537,-91.76472,Active,IA
57093,iowa_cafo_group_0425,3,42.69484,-93.00751,Active,IA
57094,iowa_cafo_group_0426,4,42.00644,-92.29909,Active,IA
57095,iowa_cafo_group_0006,0,43.32797,-96.21531,Active,IA
57096,iowa_cafo_group_0427,4,42.33775,-92.69359,Active,IA
57097,iowa_cafo_group_0428,2,42.40642,-91.08178,Active,IA
57098,iowa_cafo_group_0429,1,42.31192,-95.06304,Active,IA
57099,iowa_cafo_group_0379,1,42.24411,-95.48128,Active,IA
57100,iowa_cafo_group_0430,3,41.61079,-92.49887,Active,IA
57101,iowa_cafo_group_0174,4,42.66153,-95.67693,Active,IA
57102,iowa_cafo_group_0431,1,42.08478,-92.3178,Active,IA
57103,iowa_cafo_group_0432,2,41.06659,-94.81651,Active,IA
57104,iowa_cafo_group_0433,4,40.84207,-93.53859,Active,IA
57106,iowa_cafo_group_0434,4,41.49502,-93.17578,Active,IA
57107,iowa_cafo_group_0435,2,41.89696,-94.60791,Active,IA
57108,iowa_cafo_group_0061,1,42.8917,-95.95594,Active,IA
57109,iowa_cafo_group_0432,2,41.06095,-94.81559,Active,IA
57110,iowa_cafo_group_0006,0,43.41228,-96.50608,Active,IA
57111,iowa_cafo_group_0436,1,40.93252,-94.74001,Active,IA
57113,iowa_cafo_group_0437,1,43.42576,-91.84009,Active,IA
57114,iowa_cafo_group_0006,0,43.44797,-96.29238,Active,IA
57116,iowa_cafo_group_0140,2,42.7815,-96.43855,Active,IA
57117,iowa_cafo_group_0438,0,42.8031,-92.39576,Active,IA
57118,iowa_cafo_group_0439,3,42.82168,-92.37645,Active,IA
57119,iowa_cafo_group_0060,4,43.24174,-92.7419,Active,IA
57120,iowa_cafo_group_0440,4,42.19676,-94.75619,Active,IA
57121,iowa_cafo_group_0441,0,42.15878,-90.59651,Active,IA
57122,iowa_cafo_group_0136,2,42.28272,-91.04712,Active,IA
57126,iowa_cafo_group_0442,4,41.67146,-90.39589,Active,IA
57127,iowa_cafo_group_0443,3,43.31468,-95.55467,Active,IA
57128,iowa_cafo_group_0444,4,42.42013,-92.46721,Active,IA
57129,iowa_cafo_group_0445,4,42.63227,-95.31815,Active,IA
57130,iowa_cafo_group_0446,3,42.7473,-95.25968,Active,IA
57131,iowa_cafo_group_0026,2,42.1066,-94.83083,Active,IA
57132,iowa_cafo_group_0447,2,42.5155,-94.6183,Active,IA
57134,iowa_cafo_group_0175,2,42.55691,-95.56327,Active,IA
57135,iowa_cafo_group_0448,3,40.97985,-94.6921,Active,IA
57136,iowa_cafo_group_0448,3,40.97001,-94.68149,Active,IA
57137,iowa_cafo_group_0080,2,41.94933,-95.02332,Active,IA
57138,iowa_cafo_group_0449,4,43.26123,-94.81971,Active,IA
57139,iowa_cafo_group_0450,4,43.44568,-94.95661,Active,IA
57140,iowa_cafo_group_0451,1,42.48352,-95.56566,Active,IA
57141,iowa_cafo_group_0451,1,42.49025,-95.57233,Active,IA
57142,iowa_cafo_group_0452,3,42.04774,-94.19195,Active,IA
57143,iowa_cafo_group_0453,2,42.44865,-96.25821,Active,IA
57144,iowa_cafo_group_0454,2,42.716,-92.73057,Active,IA
57145,iowa_cafo_group_0297,3,42.27374,-95.70788,Active,IA
57146,iowa_cafo_group_0455,2,42.37732,-91.93696,Active,IA
57148,iowa_cafo_group_0148,4,41.93412,-92.95939,Active,IA
57149,iowa_cafo_group_0456,3,41.73258,-93.32709,Active,IA
57151,iowa_cafo_group_0159,1,41.97279,-90.24641,Active,IA
57153,iowa_cafo_group_0457,3,41.11971,-92.95212,Active,IA
57154,iowa_cafo_group_0458,4,42.29679,-94.84311,Active,IA
57155,iowa_cafo_group_0061,1,42.80314,-95.70139,Active,IA
57158,iowa_cafo_group_0459,2,42.56,-91.17,Active,IA
57159,iowa_cafo_group_0460,4,42.4415,-91.22842,Active,IA
57160,iowa_cafo_group_0460,4,42.44544,-91.21862,Active,IA
57164,iowa_cafo_group_0461,4,43.31867,-95.11064,Active,IA
57165,iowa_cafo_group_0462,3,42.91348,-94.88435,Active,IA
57166,iowa_cafo_group_0006,0,43.03883,-96.40532,Active,IA
57167,iowa_cafo_group_0463,2,42.47616,-92.88692,Active,IA
57168,iowa_cafo_group_0464,4,42.56806,-90.99679,Active,IA
57170,iowa_cafo_group_0006,0,43.37643,-96.43269,Active,IA
57171,iowa_cafo_group_0185,2,43.22162,-96.51265,Active,IA
57172,iowa_cafo_group_0465,3,43.41981,-93.00636,Active,IA
57173,iowa_cafo_group_0466,1,42.34381,-95.71624,Active,IA
57174,iowa_cafo_group_0467,2,43.2239,-94.8753,Active,IA
57175,iowa_cafo_group_0082,4,42.823,-93.38146,Active,IA
57177,iowa_cafo_group_0006,0,42.96585,-96.13631,Active,IA
57179,iowa_cafo_group_0468,1,41.48367,-92.73918,Active,IA
57180,iowa_cafo_group_0469,0,43.00767,-92.77163,Active,IA
57181,iowa_cafo_group_0470,0,42.96344,-92.18687,Active,IA
57182,iowa_cafo_group_0459,2,42.56645,-91.13507,Active,IA
57183,iowa_cafo_group_0061,1,42.81469,-95.91641,Active,IA
57184,iowa_cafo_group_0379,1,42.2822,-95.50682,Active,IA
57185,iowa_cafo_group_0471,4,42.26481,-94.51453,Active,IA
57186,iowa_cafo_group_0014,3,41.80473,-95.60952,Active,IA
57187,iowa_cafo_group_0472,0,41.783,-95.5787,Active,IA
57188,iowa_cafo_group_0473,1,41.41801,-95.42485,Active,IA
57189,iowa_cafo_group_0474,2,42.12505,-92.63077,Active,IA
57190,iowa_cafo_group_0475,4,41.98238,-93.18075,Active,IA
57191,iowa_cafo_group_0373,1,41.00012,-93.01978,Active,IA
57192,iowa_cafo_group_0032,4,41.31883,-95.23438,Active,IA
57193,iowa_cafo_group_0476,1,41.56914,-91.96498,Active,IA
57194,iowa_cafo_group_0477,3,42.55573,-93.03081,Active,IA
57196,iowa_cafo_group_0478,1,41.17711,-92.608,Active,IA
57197,iowa_cafo_group_0479,3,41.63056,-91.89846,Active,IA
57198,iowa_cafo_group_0480,1,41.13717,-91.7402,Active,IA
57200,iowa_cafo_group_0006,0,43.13363,-96.09539,Active,IA
57201,iowa_cafo_group_0003,1,42.61309,-92.99924,Active,IA
57204,iowa_cafo_group_0481,0,42.52006,-94.20764,Active,IA
57206,iowa_cafo_group_0482,0,40.94507,-93.06302,Active,IA
57207,iowa_cafo_group_0483,4,42.95185,-95.75466,Active,IA
57208,iowa_cafo_group_0484,4,41.90019,-95.13226,Active,IA
57209,iowa_cafo_group_0485,4,42.42235,-91.05198,Active,IA
57210,iowa_cafo_group_0486,2,42.08182,-95.65839,Active,IA
57211,iowa_cafo_group_0487,4,43.1274,-94.76787,Active,IA
57212,iowa_cafo_group_0353,1,42.02558,-90.25338,Active,IA
57213,iowa_cafo_group_0006,0,43.20957,-96.39095,Active,IA
57214,iowa_cafo_group_0310,4,43.03163,-91.66615,Active,IA
57215,iowa_cafo_group_0488,2,41.90815,-92.03168,Active,IA
57216,iowa_cafo_group_0489,4,42.17269,-90.54065,Active,IA
57217,iowa_cafo_group_0490,4,42.36375,-91.18505,Active,IA
57218,iowa_cafo_group_0491,2,43.33491,-94.20359,Active,IA
57219,iowa_cafo_group_0492,1,40.68077,-94.24616,Active,IA
57220,iowa_cafo_group_0011,3,42.7779,-96.00489,Active,IA
57221,iowa_cafo_group_0270,4,42.9793,-92.42156,Active,IA
57222,iowa_cafo_group_0493,1,42.55351,-93.00248,Active,IA
57223,iowa_cafo_group_0494,2,43.11415,-95.6851,Active,IA
57224,iowa_cafo_group_0495,0,43.05121,-94.28763,Active,IA
57225,iowa_cafo_group_0486,2,42.01425,-95.61219,Active,IA
57226,iowa_cafo_group_0496,1,42.80332,-94.48486,Active,IA
57227,iowa_cafo_group_0497,1,41.2749,-95.38109,Active,IA
57228,iowa_cafo_group_0224,2,43.03036,-94.80482,Active,IA
57229,iowa_cafo_group_0224,2,43.01797,-94.78882,Active,IA
57230,iowa_cafo_group_0498,3,42.67,-93.56,Active,IA
57231,iowa_cafo_group_0499,3,41.40576,-95.49585,Active,IA
57234,iowa_cafo_group_0500,2,41.37703,-95.75772,Active,IA
